LocNombre,Walk_Base
RAFAEL URIBE URIBE,0.33054
ENGATIVA,0.51581
RAFAEL URIBE URIBE,0.55616
ENGATIVA,0.41884
USME,0.39913
ENGATIVA,0.3816
ENGATIVA,0.43479
ENGATIVA,0.39801
PUENTE ARANDA,0.60259
PUENTE ARANDA,0.40162
ENGATIVA,0.38541
ENGATIVA,0.44989
RAFAEL URIBE URIBE,0.41935
RAFAEL URIBE URIBE,0.41873
ANTONIO NARIÑO,0.41102
PUENTE ARANDA,0.42495
PUENTE ARANDA,0.46132
PUENTE ARANDA,0.44837
PUENTE ARANDA,0.31349
PUENTE ARANDA,0.56761
RAFAEL URIBE URIBE,0.44997
RAFAEL URIBE URIBE,0.43618
RAFAEL URIBE URIBE,0.44461
RAFAEL URIBE URIBE,0.52176
RAFAEL URIBE URIBE,0.43618
RAFAEL URIBE URIBE,0.53473
RAFAEL URIBE URIBE,0.48417
RAFAEL URIBE URIBE,0.47601
RAFAEL URIBE URIBE,0.53621
RAFAEL URIBE URIBE,0.54551
RAFAEL URIBE URIBE,0.47559
RAFAEL URIBE URIBE,0.54527
RAFAEL URIBE URIBE,0.60584
RAFAEL URIBE URIBE,0.53301
PUENTE ARANDA,0.51236
PUENTE ARANDA,0.51495
PUENTE ARANDA,0.59707
PUENTE ARANDA,0.51117
PUENTE ARANDA,0.51937
FONTIBON,0.37985
FONTIBON,0.49266
FONTIBON,0.45899
FONTIBON,0.51261
FONTIBON,0.45867
FONTIBON,0.35481
FONTIBON,0.29643
KENNEDY,0.44029
RAFAEL URIBE URIBE,0.48715
PUENTE ARANDA,0.54033
PUENTE ARANDA,0.55056
ENGATIVA,0.401
ENGATIVA,0.4597
ENGATIVA,0.45675
RAFAEL URIBE URIBE,0.45788
RAFAEL URIBE URIBE,0.46614
RAFAEL URIBE URIBE,0.37277
TUNJUELITO,0.56655
RAFAEL URIBE URIBE,0.50781
TUNJUELITO,0.45496
TUNJUELITO,0.58534
RAFAEL URIBE URIBE,0.43799
RAFAEL URIBE URIBE,0.42554
RAFAEL URIBE URIBE,0.43475
FONTIBON,0.48811
ENGATIVA,0.4922
ENGATIVA,0.59998
ENGATIVA,0.59923
ENGATIVA,0.59878
ENGATIVA,0.48294
SUBA,0.38528
SUBA,0.42954
PUENTE ARANDA,0.57341
PUENTE ARANDA,0.56137
PUENTE ARANDA,0.50695
RAFAEL URIBE URIBE,0.44388
RAFAEL URIBE URIBE,0.50363
PUENTE ARANDA,0.60689
PUENTE ARANDA,0.64041
RAFAEL URIBE URIBE,0.4267
SUBA,0.48775
SUBA,0.47792
PUENTE ARANDA,0.59686
PUENTE ARANDA,0.52441
PUENTE ARANDA,0.57766
PUENTE ARANDA,0.46223
PUENTE ARANDA,0.45851
PUENTE ARANDA,0.46383
PUENTE ARANDA,0.51268
PUENTE ARANDA,0.58015
PUENTE ARANDA,0.64347
RAFAEL URIBE URIBE,0.59759
TUNJUELITO,0.36754
TUNJUELITO,0.38881
PUENTE ARANDA,0.33326
PUENTE ARANDA,0.44539
RAFAEL URIBE URIBE,0.47975
ENGATIVA,0.44609
RAFAEL URIBE URIBE,0.36562
RAFAEL URIBE URIBE,0.53
RAFAEL URIBE URIBE,0.53993
RAFAEL URIBE URIBE,0.48044
SUBA,0.37185
SUBA,0.50272
USME,0.52536
USME,0.58108
USME,0.58065
USME,0.5834
USME,0.58141
USME,0.58191
USME,0.57878
USME,0.59904
USME,0.66063
USME,0.66117
USME,0.5746
USME,0.62849
USME,0.60051
USME,0.59967
USME,0.54563
USME,0.49495
USME,0.54502
USME,0.5451
ENGATIVA,0.54027
KENNEDY,0.43864
ENGATIVA,0.50179
ENGATIVA,0.40272
ENGATIVA,0.55021
FONTIBON,0.45513
FONTIBON,0.45513
FONTIBON,0.45513
FONTIBON,0.44308
FONTIBON,0.45194
RAFAEL URIBE URIBE,0.5868
RAFAEL URIBE URIBE,0.33109
RAFAEL URIBE URIBE,0.36289
ENGATIVA,0.33712
ENGATIVA,0.42904
RAFAEL URIBE URIBE,0.36519
ENGATIVA,0.43088
ENGATIVA,0.38385
PUENTE ARANDA,0.4815
PUENTE ARANDA,0.59872
PUENTE ARANDA,0.48081
PUENTE ARANDA,0.55338
PUENTE ARANDA,0.43197
SUBA,0.3597
PUENTE ARANDA,0.44983
PUENTE ARANDA,0.64852
PUENTE ARANDA,0.58004
PUENTE ARANDA,0.58685
PUENTE ARANDA,0.59548
PUENTE ARANDA,0.55122
PUENTE ARANDA,0.47595
FONTIBON,0.5028
FONTIBON,0.3991
KENNEDY,0.46822
KENNEDY,0.61549
KENNEDY,0.58397
KENNEDY,0.58397
KENNEDY,0.58397
KENNEDY,0.53004
KENNEDY,0.46822
KENNEDY,0.52216
KENNEDY,0.41461
KENNEDY,0.41461
KENNEDY,0.47591
KENNEDY,0.46982
KENNEDY,0.46982
KENNEDY,0.54236
RAFAEL URIBE URIBE,0.44603
RAFAEL URIBE URIBE,0.5171
ENGATIVA,0.56531
ENGATIVA,0.56925
ENGATIVA,0.50699
ENGATIVA,0.57594
ENGATIVA,0.62671
ENGATIVA,0.62636
ENGATIVA,0.65846
ENGATIVA,0.69497
ENGATIVA,0.69543
ENGATIVA,0.68775
ENGATIVA,0.62587
ENGATIVA,0.57337
ENGATIVA,0.57451
ENGATIVA,0.57433
ENGATIVA,0.57073
ENGATIVA,0.51167
ENGATIVA,0.53156
ENGATIVA,0.4961
ENGATIVA,0.49408
ENGATIVA,0.49408
ENGATIVA,0.54832
SUBA,0.33972
SUBA,0.42951
ENGATIVA,0.41438
ENGATIVA,0.50287
RAFAEL URIBE URIBE,0.48457
RAFAEL URIBE URIBE,0.49041
RAFAEL URIBE URIBE,0.48457
RAFAEL URIBE URIBE,0.55135
ENGATIVA,0.34092
ENGATIVA,0.40687
ENGATIVA,0.42947
FONTIBON,0.43611
FONTIBON,0.47381
FONTIBON,0.47425
SUBA,0.42998
SUBA,0.43705
SUBA,0.42214
SUBA,0.42006
SUBA,0.47365
ENGATIVA,0.47583
ENGATIVA,0.46866
SUBA,0.42961
SUBA,0.3533
FONTIBON,0.34737
FONTIBON,0.56657
FONTIBON,0.62838
ENGATIVA,0.48101
ENGATIVA,0.55744
RAFAEL URIBE URIBE,0.49646
FONTIBON,0.46791
KENNEDY,0.42752
KENNEDY,0.4297
KENNEDY,0.43012
KENNEDY,0.4248
KENNEDY,0.4248
KENNEDY,0.39168
ENGATIVA,0.34215
ENGATIVA,0.34585
ENGATIVA,0.39924
ENGATIVA,0.46563
RAFAEL URIBE URIBE,0.42805
TUNJUELITO,0.3849
TUNJUELITO,0.4192
TUNJUELITO,0.4312
TUNJUELITO,0.45495
ENGATIVA,0.3993
ENGATIVA,0.41849
ENGATIVA,0.48051
RAFAEL URIBE URIBE,0.43621
RAFAEL URIBE URIBE,0.41634
RAFAEL URIBE URIBE,0.43203
RAFAEL URIBE URIBE,0.41575
RAFAEL URIBE URIBE,0.52329
RAFAEL URIBE URIBE,0.46082
PUENTE ARANDA,0.52082
KENNEDY,0.47068
KENNEDY,0.52293
FONTIBON,0.56516
FONTIBON,0.56678
FONTIBON,0.55892
FONTIBON,0.58213
FONTIBON,0.50291
FONTIBON,0.51388
FONTIBON,0.56781
FONTIBON,0.56781
FONTIBON,0.56781
FONTIBON,0.56781
FONTIBON,0.5138
FONTIBON,0.51372
FONTIBON,0.43073
FONTIBON,0.45888
FONTIBON,0.48417
FONTIBON,0.56328
RAFAEL URIBE URIBE,0.47858
RAFAEL URIBE URIBE,0.47858
RAFAEL URIBE URIBE,0.47858
RAFAEL URIBE URIBE,0.46186
RAFAEL URIBE URIBE,0.47894
RAFAEL URIBE URIBE,0.46085
RAFAEL URIBE URIBE,0.39446
SUBA,0.37961
SUBA,0.3775
RAFAEL URIBE URIBE,0.3746
RAFAEL URIBE URIBE,0.54615
RAFAEL URIBE URIBE,0.51042
RAFAEL URIBE URIBE,0.5315
RAFAEL URIBE URIBE,0.4568
RAFAEL URIBE URIBE,0.39575
RAFAEL URIBE URIBE,0.3765
RAFAEL URIBE URIBE,0.5694
RAFAEL URIBE URIBE,0.45409
RAFAEL URIBE URIBE,0.50771
SUBA,0.48464
ENGATIVA,0.59374
ENGATIVA,0.44353
RAFAEL URIBE URIBE,0.36549
RAFAEL URIBE URIBE,0.4121
RAFAEL URIBE URIBE,0.37856
RAFAEL URIBE URIBE,0.37856
RAFAEL URIBE URIBE,0.37856
RAFAEL URIBE URIBE,0.4325
RAFAEL URIBE URIBE,0.37969
ENGATIVA,0.42714
RAFAEL URIBE URIBE,0.26815
ENGATIVA,0.43025
ENGATIVA,0.48186
SUBA,0.38018
SUBA,0.36336
SUBA,0.36194
SUBA,0.37312
SUBA,0.3576
ENGATIVA,0.44936
TUNJUELITO,0.36819
USME,0.37675
USME,0.36797
USME,0.36716
USME,0.3701
USME,0.31582
USME,0.31542
USME,0.31247
USME,0.31579
USME,0.31491
USME,0.37672
USME,0.37548
USME,0.37545
USME,0.37545
USME,0.42938
USME,0.42938
USME,0.42884
USME,0.42884
USME,0.3749
USME,0.3749
USME,0.3675
USME,0.3675
USME,0.42112
USME,0.42053
USME,0.36659
USME,0.48234
USME,0.48416
USME,0.43018
ENGATIVA,0.54731
ENGATIVA,0.4097
ENGATIVA,0.46331
ENGATIVA,0.46331
ENGATIVA,0.46331
ENGATIVA,0.46331
ENGATIVA,0.45222
ENGATIVA,0.45028
ENGATIVA,0.46316
ENGATIVA,0.41746
ENGATIVA,0.56772
ENGATIVA,0.6208
ENGATIVA,0.50537
ENGATIVA,0.45144
ENGATIVA,0.45144
PUENTE ARANDA,0.42781
PUENTE ARANDA,0.46274
PUENTE ARANDA,0.47671
RAFAEL URIBE URIBE,0.31592
RAFAEL URIBE URIBE,0.31381
RAFAEL URIBE URIBE,0.31592
RAFAEL URIBE URIBE,0.43269
RAFAEL URIBE URIBE,0.61456
RAFAEL URIBE URIBE,0.45778
PUENTE ARANDA,0.44717
PUENTE ARANDA,0.39072
PUENTE ARANDA,0.44505
PUENTE ARANDA,0.33833
PUENTE ARANDA,0.33833
FONTIBON,0.5551
FONTIBON,0.48842
FONTIBON,0.50936
FONTIBON,0.51394
FONTIBON,0.52041
FONTIBON,0.55252
RAFAEL URIBE URIBE,0.48301
PUENTE ARANDA,0.53116
PUENTE ARANDA,0.53532
TUNJUELITO,0.3966
TUNJUELITO,0.38713
FONTIBON,0.46766
FONTIBON,0.4633
FONTIBON,0.49044
FONTIBON,0.5834
RAFAEL URIBE URIBE,0.34991
ENGATIVA,0.38795
ENGATIVA,0.42691
FONTIBON,0.28296
FONTIBON,0.40387
FONTIBON,0.40387
FONTIBON,0.40387
FONTIBON,0.40387
FONTIBON,0.42184
RAFAEL URIBE URIBE,0.49288
RAFAEL URIBE URIBE,0.4336
RAFAEL URIBE URIBE,0.49736
RAFAEL URIBE URIBE,0.60503
RAFAEL URIBE URIBE,0.60559
RAFAEL URIBE URIBE,0.66264
RAFAEL URIBE URIBE,0.54231
RAFAEL URIBE URIBE,0.37638
RAFAEL URIBE URIBE,0.46722
SUBA,0.55328
SUBA,0.5156
SUBA,0.4993
SUBA,0.55328
SUBA,0.4266
SUBA,0.55032
SUBA,0.55032
SUBA,0.54987
SUBA,0.36694
ENGATIVA,0.47331
ENGATIVA,0.39268
PUENTE ARANDA,0.42525
TUNJUELITO,0.57229
SUBA,0.4998
SUBA,0.43638
ENGATIVA,0.42205
ENGATIVA,0.48191
ENGATIVA,0.46902
ENGATIVA,0.42901
RAFAEL URIBE URIBE,0.33555
RAFAEL URIBE URIBE,0.36085
PUENTE ARANDA,0.52932
PUENTE ARANDA,0.4813
SUBA,0.43146
SUBA,0.55651
ENGATIVA,0.39668
ENGATIVA,0.34306
PUENTE ARANDA,0.61016
PUENTE ARANDA,0.46981
PUENTE ARANDA,0.44143
PUENTE ARANDA,0.58919
PUENTE ARANDA,0.5408
SUBA,0.36489
SUBA,0.36994
SUBA,0.42723
PUENTE ARANDA,0.42858
KENNEDY,0.53567
RAFAEL URIBE URIBE,0.4604
RAFAEL URIBE URIBE,0.4611
RAFAEL URIBE URIBE,0.39471
SUBA,0.38412
SUBA,0.44024
SUBA,0.38624
SUBA,0.38624
SUBA,0.38624
SUBA,0.50625
RAFAEL URIBE URIBE,0.53562
RAFAEL URIBE URIBE,0.53562
RAFAEL URIBE URIBE,0.46923
RAFAEL URIBE URIBE,0.36581
RAFAEL URIBE URIBE,0.48613
RAFAEL URIBE URIBE,0.67962
RAFAEL URIBE URIBE,0.64766
RAFAEL URIBE URIBE,0.59373
RAFAEL URIBE URIBE,0.59373
ANTONIO NARIÑO,0.53191
RAFAEL URIBE URIBE,0.4783
RAFAEL URIBE URIBE,0.4783
RAFAEL URIBE URIBE,0.53191
RAFAEL URIBE URIBE,0.53191
RAFAEL URIBE URIBE,0.53191
RAFAEL URIBE URIBE,0.59916
RAFAEL URIBE URIBE,0.42303
RAFAEL URIBE URIBE,0.42303
RAFAEL URIBE URIBE,0.45457
RAFAEL URIBE URIBE,0.515
RAFAEL URIBE URIBE,0.51417
RAFAEL URIBE URIBE,0.44657
RAFAEL URIBE URIBE,0.55413
RAFAEL URIBE URIBE,0.49917
RAFAEL URIBE URIBE,0.35861
RAFAEL URIBE URIBE,0.48099
RAFAEL URIBE URIBE,0.55572
RAFAEL URIBE URIBE,0.48342
ENGATIVA,0.56039
ENGATIVA,0.64038
ENGATIVA,0.63886
ENGATIVA,0.63881
ENGATIVA,0.58865
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58916
ENGATIVA,0.58989
ENGATIVA,0.57907
ENGATIVA,0.58072
ENGATIVA,0.57304
ENGATIVA,0.57304
ENGATIVA,0.57304
ENGATIVA,0.57257
ENGATIVA,0.57257
ENGATIVA,0.61541
ENGATIVA,0.63856
ENGATIVA,0.66195
ENGATIVA,0.72376
ENGATIVA,0.70048
ENGATIVA,0.58676
ENGATIVA,0.60997
ENGATIVA,0.62931
ENGATIVA,0.56942
ENGATIVA,0.6226
ENGATIVA,0.61802
PUENTE ARANDA,0.47979
PUENTE ARANDA,0.53373
PUENTE ARANDA,0.4183
PUENTE ARANDA,0.57758
ANTONIO NARIÑO,0.53972
RAFAEL URIBE URIBE,0.63744
RAFAEL URIBE URIBE,0.63744
RAFAEL URIBE URIBE,0.58383
RAFAEL URIBE URIBE,0.46808
ANTONIO NARIÑO,0.46808
ANTONIO NARIÑO,0.59765
ANTONIO NARIÑO,0.5519
ANTONIO NARIÑO,0.5519
ENGATIVA,0.45193
ENGATIVA,0.53533
ENGATIVA,0.40115
RAFAEL URIBE URIBE,0.44611
RAFAEL URIBE URIBE,0.55072
ENGATIVA,0.31855
ENGATIVA,0.49856
ENGATIVA,0.63681
RAFAEL URIBE URIBE,0.47363
RAFAEL URIBE URIBE,0.50728
RAFAEL URIBE URIBE,0.4756
PUENTE ARANDA,0.45244
PUENTE ARANDA,0.51329
PUENTE ARANDA,0.62676
ENGATIVA,0.58716
ENGATIVA,0.49896
ENGATIVA,0.51279
ENGATIVA,0.56302
ENGATIVA,0.56302
ENGATIVA,0.56302
ENGATIVA,0.5625
ENGATIVA,0.51975
ENGATIVA,0.33873
ENGATIVA,0.33145
SUBA,0.41748
SUBA,0.42382
SUBA,0.36306
FONTIBON,0.36071
KENNEDY,0.39596
PUENTE ARANDA,0.45453
FONTIBON,0.54269
FONTIBON,0.46542
ENGATIVA,0.44693
ENGATIVA,0.39513
FONTIBON,0.44349
FONTIBON,0.38507
SUBA,0.55051
RAFAEL URIBE URIBE,0.49915
RAFAEL URIBE URIBE,0.37504
ENGATIVA,0.54995
ENGATIVA,0.54285
ENGATIVA,0.43359
ENGATIVA,0.49204
ENGATIVA,0.45868
ENGATIVA,0.47318
PUENTE ARANDA,0.44844
PUENTE ARANDA,0.5071
PUENTE ARANDA,0.45647
PUENTE ARANDA,0.45647
SUBA,0.40356
ENGATIVA,0.42531
ENGATIVA,0.38164
ENGATIVA,0.43511
RAFAEL URIBE URIBE,0.37168
RAFAEL URIBE URIBE,0.32961
RAFAEL URIBE URIBE,0.52463
RAFAEL URIBE URIBE,0.53605
TUNJUELITO,0.37044
TUNJUELITO,0.43239
ENGATIVA,0.32544
SUBA,0.36761
SUBA,0.49315
ENGATIVA,0.54518
ENGATIVA,0.60609
ENGATIVA,0.5445
ENGATIVA,0.5445
ENGATIVA,0.60723
RAFAEL URIBE URIBE,0.63787
RAFAEL URIBE URIBE,0.66406
RAFAEL URIBE URIBE,0.41713
SUBA,0.52772
SUBA,0.57507
USME,0.40615
USME,0.38349
USME,0.38349
USME,0.38349
USME,0.38349
USME,0.38349
USME,0.38349
USME,0.38512
USME,0.42943
USME,0.44057
USME,0.4422
USME,0.49582
USME,0.49582
USME,0.44121
USME,0.49483
USME,0.30004
PUENTE ARANDA,0.45824
PUENTE ARANDA,0.43798
PUENTE ARANDA,0.54292
RAFAEL URIBE URIBE,0.47189
RAFAEL URIBE URIBE,0.48822
ENGATIVA,0.32606
ENGATIVA,0.42714
ENGATIVA,0.33918
PUENTE ARANDA,0.45017
PUENTE ARANDA,0.43675
ENGATIVA,0.3978
ENGATIVA,0.4585
ENGATIVA,0.35566
FONTIBON,0.42302
FONTIBON,0.45554
FONTIBON,0.45617
FONTIBON,0.45617
FONTIBON,0.45617
FONTIBON,0.43296
FONTIBON,0.41601
FONTIBON,0.46945
FONTIBON,0.44208
FONTIBON,0.51891
FONTIBON,0.44208
FONTIBON,0.51891
SUBA,0.46812
RAFAEL URIBE URIBE,0.43036
RAFAEL URIBE URIBE,0.41236
RAFAEL URIBE URIBE,0.50117
RAFAEL URIBE URIBE,0.42066
RAFAEL URIBE URIBE,0.62765
RAFAEL URIBE URIBE,0.6119
RAFAEL URIBE URIBE,0.42213
RAFAEL URIBE URIBE,0.32823
SUBA,0.41896
SUBA,0.41703
RAFAEL URIBE URIBE,0.4332
RAFAEL URIBE URIBE,0.44965
TUNJUELITO,0.41929
TUNJUELITO,0.45481
PUENTE ARANDA,0.52604
PUENTE ARANDA,0.58807
PUENTE ARANDA,0.48379
TUNJUELITO,0.41362
TUNJUELITO,0.44571
TUNJUELITO,0.44571
TUNJUELITO,0.44571
TUNJUELITO,0.5121
TUNJUELITO,0.5121
TUNJUELITO,0.48
TUNJUELITO,0.48
TUNJUELITO,0.48
TUNJUELITO,0.48
TUNJUELITO,0.41362
TUNJUELITO,0.41219
TUNJUELITO,0.46613
TUNJUELITO,0.46613
TUNJUELITO,0.46613
TUNJUELITO,0.46613
TUNJUELITO,0.46613
TUNJUELITO,0.46613
TUNJUELITO,0.41251
TUNJUELITO,0.35857
TUNJUELITO,0.41219
TUNJUELITO,0.41219
TUNJUELITO,0.41219
TUNJUELITO,0.41219
FONTIBON,0.37955
FONTIBON,0.45558
FONTIBON,0.47299
FONTIBON,0.41906
FONTIBON,0.47299
FONTIBON,0.47299
FONTIBON,0.47268
PUENTE ARANDA,0.41317
PUENTE ARANDA,0.36563
ENGATIVA,0.3411
ENGATIVA,0.39472
PUENTE ARANDA,0.5037
PUENTE ARANDA,0.61173
ENGATIVA,0.4869
ENGATIVA,0.39825
RAFAEL URIBE URIBE,0.53606
RAFAEL URIBE URIBE,0.58501
RAFAEL URIBE URIBE,0.58501
RAFAEL URIBE URIBE,0.58501
USME,0.49782
USME,0.54979
USME,0.49618
USME,0.49731
USME,0.55116
USME,0.54946
USME,0.3789
USME,0.49317
RAFAEL URIBE URIBE,0.48273
RAFAEL URIBE URIBE,0.46258
RAFAEL URIBE URIBE,0.46258
RAFAEL URIBE URIBE,0.46891
RAFAEL URIBE URIBE,0.53098
RAFAEL URIBE URIBE,0.53054
RAFAEL URIBE URIBE,0.48266
RAFAEL URIBE URIBE,0.54521
RAFAEL URIBE URIBE,0.49159
SUBA,0.37748
SUBA,0.37748
ENGATIVA,0.42172
ENGATIVA,0.52759
SUBA,0.61618
RAFAEL URIBE URIBE,0.4223
RAFAEL URIBE URIBE,0.3895
SUBA,0.37627
TUNJUELITO,0.44791
RAFAEL URIBE URIBE,0.45674
RAFAEL URIBE URIBE,0.45247
RAFAEL URIBE URIBE,0.38079
RAFAEL URIBE URIBE,0.42627
RAFAEL URIBE URIBE,0.38159
RAFAEL URIBE URIBE,0.32678
RAFAEL URIBE URIBE,0.49611
RAFAEL URIBE URIBE,0.53112
RAFAEL URIBE URIBE,0.56404
RAFAEL URIBE URIBE,0.59403
RAFAEL URIBE URIBE,0.54041
RAFAEL URIBE URIBE,0.43472
RAFAEL URIBE URIBE,0.67823
RAFAEL URIBE URIBE,0.54843
RAFAEL URIBE URIBE,0.57664
RAFAEL URIBE URIBE,0.67382
SUBA,0.41932
SUBA,0.43321
ENGATIVA,0.53133
ENGATIVA,0.38705
ENGATIVA,0.47534
ENGATIVA,0.59422
ENGATIVA,0.49724
ENGATIVA,0.6222
ENGATIVA,0.56026
ENGATIVA,0.56026
ENGATIVA,0.51184
ENGATIVA,0.56026
ENGATIVA,0.50672
ENGATIVA,0.50863
ENGATIVA,0.50677
ENGATIVA,0.50677
ENGATIVA,0.50677
ENGATIVA,0.53104
SUBA,0.50309
SUBA,0.43789
SUBA,0.43834
SUBA,0.5618
FONTIBON,0.54108
FONTIBON,0.45201
ENGATIVA,0.37746
ENGATIVA,0.35088
PUENTE ARANDA,0.42022
PUENTE ARANDA,0.52778
PUENTE ARANDA,0.47662
RAFAEL URIBE URIBE,0.42587
RAFAEL URIBE URIBE,0.35027
ENGATIVA,0.39488
ENGATIVA,0.43437
ENGATIVA,0.59965
ENGATIVA,0.59393
ENGATIVA,0.59997
ENGATIVA,0.568
ENGATIVA,0.5013
ENGATIVA,0.44084
ENGATIVA,0.43974
RAFAEL URIBE URIBE,0.42038
ENGATIVA,0.34372
ENGATIVA,0.42676
USME,0.53654
USME,0.43897
USME,0.44022
USME,0.45199
USME,0.43657
USME,0.45224
PUENTE ARANDA,0.53166
PUENTE ARANDA,0.41611
PUENTE ARANDA,0.3668
PUENTE ARANDA,0.39596
ENGATIVA,0.35029
ENGATIVA,0.39812
PUENTE ARANDA,0.35921
TUNJUELITO,0.41747
TUNJUELITO,0.37833
PUENTE ARANDA,0.35987
PUENTE ARANDA,0.41381
PUENTE ARANDA,0.35876
PUENTE ARANDA,0.438
PUENTE ARANDA,0.32025
PUENTE ARANDA,0.47322
PUENTE ARANDA,0.52458
PUENTE ARANDA,0.46404
ENGATIVA,0.42825
PUENTE ARANDA,0.47537
PUENTE ARANDA,0.34753
PUENTE ARANDA,0.50321
PUENTE ARANDA,0.50402
ENGATIVA,0.54598
ENGATIVA,0.55314
USME,0.52063
USME,0.40031
FONTIBON,0.57923
FONTIBON,0.55546
FONTIBON,0.61002
FONTIBON,0.55449
FONTIBON,0.44331
FONTIBON,0.44331
FONTIBON,0.41829
FONTIBON,0.42926
FONTIBON,0.42926
FONTIBON,0.48294
PUENTE ARANDA,0.41591
PUENTE ARANDA,0.41305
PUENTE ARANDA,0.3326
PUENTE ARANDA,0.33617
PUENTE ARANDA,0.38978
PUENTE ARANDA,0.53228
RAFAEL URIBE URIBE,0.65531
RAFAEL URIBE URIBE,0.54775
RAFAEL URIBE URIBE,0.54775
RAFAEL URIBE URIBE,0.49975
KENNEDY,0.52074
KENNEDY,0.55391
KENNEDY,0.49242
KENNEDY,0.47288
KENNEDY,0.47088
KENNEDY,0.43136
KENNEDY,0.43088
SUBA,0.55481
SUBA,0.48436
ENGATIVA,0.39699
SUBA,0.49929
SUBA,0.5155
RAFAEL URIBE URIBE,0.50003
TUNJUELITO,0.50238
TUNJUELITO,0.50238
TUNJUELITO,0.50238
RAFAEL URIBE URIBE,0.42784
FONTIBON,0.44348
FONTIBON,0.43214
FONTIBON,0.49852
RAFAEL URIBE URIBE,0.46416
ENGATIVA,0.5476
ENGATIVA,0.49442
ENGATIVA,0.54933
ENGATIVA,0.54777
ENGATIVA,0.49533
ENGATIVA,0.61104
ENGATIVA,0.52926
ENGATIVA,0.54597
RAFAEL URIBE URIBE,0.41743
SUBA,0.45119
ENGATIVA,0.51104
RAFAEL URIBE URIBE,0.60113
RAFAEL URIBE URIBE,0.6557
RAFAEL URIBE URIBE,0.53474
RAFAEL URIBE URIBE,0.61479
RAFAEL URIBE URIBE,0.53966
RAFAEL URIBE URIBE,0.61651
RAFAEL URIBE URIBE,0.56417
RAFAEL URIBE URIBE,0.48625
RAFAEL URIBE URIBE,0.48625
RAFAEL URIBE URIBE,0.5631
FONTIBON,0.58238
FONTIBON,0.58238
FONTIBON,0.58238
FONTIBON,0.58238
FONTIBON,0.58238
FONTIBON,0.53846
FONTIBON,0.50796
FONTIBON,0.50796
FONTIBON,0.48388
FONTIBON,0.48388
FONTIBON,0.54232
FONTIBON,0.50866
FONTIBON,0.50866
FONTIBON,0.51006
FONTIBON,0.57187
FONTIBON,0.51937
FONTIBON,0.48484
SUBA,0.40161
SUBA,0.41182
PUENTE ARANDA,0.38687
TUNJUELITO,0.40802
TUNJUELITO,0.37009
ENGATIVA,0.42921
ENGATIVA,0.42592
ENGATIVA,0.45973
PUENTE ARANDA,0.5253
RAFAEL URIBE URIBE,0.66823
RAFAEL URIBE URIBE,0.66823
RAFAEL URIBE URIBE,0.5117
RAFAEL URIBE URIBE,0.62294
RAFAEL URIBE URIBE,0.53893
RAFAEL URIBE URIBE,0.36925
RAFAEL URIBE URIBE,0.49067
RAFAEL URIBE URIBE,0.42121
RAFAEL URIBE URIBE,0.48184
ENGATIVA,0.52192
ENGATIVA,0.5883
RAFAEL URIBE URIBE,0.37768
RAFAEL URIBE URIBE,0.51304
RAFAEL URIBE URIBE,0.4167
PUENTE ARANDA,0.61081
PUENTE ARANDA,0.36867
RAFAEL URIBE URIBE,0.36871
RAFAEL URIBE URIBE,0.30888
SUBA,0.54511
ENGATIVA,0.35747
ENGATIVA,0.5434
RAFAEL URIBE URIBE,0.34999
RAFAEL URIBE URIBE,0.30804
RAFAEL URIBE URIBE,0.37088
RAFAEL URIBE URIBE,0.42409
RAFAEL URIBE URIBE,0.37006
TUNJUELITO,0.36819
TUNJUELITO,0.46415
RAFAEL URIBE URIBE,0.44452
RAFAEL URIBE URIBE,0.47501
PUENTE ARANDA,0.47415
PUENTE ARANDA,0.36467
PUENTE ARANDA,0.40166
PUENTE ARANDA,0.36525
PUENTE ARANDA,0.3843
ENGATIVA,0.51799
ENGATIVA,0.49508
FONTIBON,0.53864
USME,0.49765
USME,0.50277
USME,0.50277
USME,0.50277
USME,0.50277
USME,0.50277
USME,0.50277
USME,0.50399
USME,0.55457
USME,0.55713
USME,0.55689
USME,0.50276
USME,0.44066
USME,0.55612
USME,0.43544
ENGATIVA,0.42652
ENGATIVA,0.42793
ENGATIVA,0.42786
FONTIBON,0.54428
FONTIBON,0.44698
FONTIBON,0.42761
SUBA,0.36254
SUBA,0.40199
PUENTE ARANDA,0.57469
PUENTE ARANDA,0.46617
PUENTE ARANDA,0.47459
PUENTE ARANDA,0.41256
RAFAEL URIBE URIBE,0.42078
ENGATIVA,0.43954
CIUDAD BOLIVAR,0.39324
CIUDAD BOLIVAR,0.44627
RAFAEL URIBE URIBE,0.33795
RAFAEL URIBE URIBE,0.50047
PUENTE ARANDA,0.3741
PUENTE ARANDA,0.52011
RAFAEL URIBE URIBE,0.49796
RAFAEL URIBE URIBE,0.50012
RAFAEL URIBE URIBE,0.44372
RAFAEL URIBE URIBE,0.41999
FONTIBON,0.4388
FONTIBON,0.46517
FONTIBON,0.46517
FONTIBON,0.29895
PUENTE ARANDA,0.40383
PUENTE ARANDA,0.56126
RAFAEL URIBE URIBE,0.54223
RAFAEL URIBE URIBE,0.42196
